RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30
102001,0,United States,Country,"",106752.0,106784.0,106839.0,106974.0,107126.0,107303.0,107478.0,107697.0,107921.0,108185.0,108443.0,108719.0,108913.0,109155.0,109414.0,109742.0,110072.0,110383.0,110717.0,111012.0,111321.0,111598.0,111948.0,112332.0,112897.0,113416.0,113915.0,114253.0,114621.0,114998.0,115405.0,115864.0,116379.0,116932.0,117405.0,117827.0,118188.0,118658.0,119180.0,119801.0,120393.0,121061.0,121741.0,122362.0,122920.0,123469.0,124126.0,124814.0,125527.0,126232.0,126938.0,127657.0,128373.0,129064.0,129752.0,130484.0,131254.0,132033.0,132831.0,133658.0,134477.0,135233.0,135981.0,136737.0,137502.0,138243.0,138967.0,139699.0,140436.0,141185.0,141906.0,142613.0,143320.0,144060.0,144819.0,145574.0,146338.0,147140.0,147984.0,148843.0,149695.0,150574.0,151485.0,152428.0,153354.0,154265.0,155159.0,156061.0,156972.0,157863.0,158763.0,159726.0,160778.0,161881.0,162974.0,164065.0,165218.0,166477.0,167821.0,169169.0,170593.0,172077.0,173655.0,175201.0,176740.0,178260.0,179806.0,181421.0,183084.0,184743.0,186370.0,188073.0,189793.0,191593.0,193405.0,195238.0,197066.0,198795.0,200459.0,201961.0,203302.0,204524.0,205712.0,206836.0,207874.0,208743.0,209436.0,209971.0,210314.0,210577.0,210748.0,210865.0,210966.0,211019.0,211022.0,210941.0,210691.0,210298.0,209751.0,209225.0,208589.0,207866.0,206968.0,206016.0,204900.0,203565.0,202046.0,200401.0,198787.0,197152.0,195522.0,193754.0,192063.0,190364.0,188610.0,186792.0,185022.0,183538.0,182104.0,180708.0,179338.0,178163.0,177260.0,176511.0,175870.0,175369.0,175171.0,175090.0,175042.0,174864.0,174738.0,174720.0,174660.0,174403.0,173747.0,172955.0,172033.0,171131.0,170127.0,169180.0,168234.0,167335.0,166390.0,165377.0,164373.0,163501.0,162906.0,162474.0,162162.0,161814.0,161501.0,161200.0,161003.0,160888.0,160967.0,161205.0,161589.0,161996.0,162452.0,162962.0,163544.0,164215.0,164989.0,165833.0,166776.0,167767.0,168860.0,169994.0,171192.0,172446.0,173733.0,175023.0,176274.0,177466.0,178538.0,179533.0,180462.0,181362.0,182074.0,182664.0,183197.0,183787.0,184364.0,184870.0,185364.0,185940.0,186644.0,187382.0,188091.0,188815.0,189661.0,190541.0,191431.0,192225.0,193012.0,193850.0,194720.0,195569.0,196335.0,197178.0,198098.0,199046.0,199894.0,200777.0,201679.0,202653.0,203654.0,204666.0,205685.0,206711.0,207807.0,208878.0,209930.0,210959.0,212062.0,213212.0,214356.0,215508.0,216614.0,217742.0,218913.0,220148.0,221419.0,222668.0,223858.0,225068.0,226272.0,227491.0,228712.0,229871.0,231003.0,232037.0,233021.0,233939.0,234832.0,235710.0,236569.0,237317.0,237934.0,238505.0,239234.0,240036.0,240889.0,241651.0,242460.0,243283.0,244088.0,244909.0,245771.0,246708.0,247737.0,248783.0,249707.0,250604.0
394913,1,"New York, NY",Msa,NY,192273.0,191824.0,191540.0,190990.0,190654.0,190347.0,190159.0,190066.0,190110.0,190236.0,190354.0,190493.0,190763.0,191376.0,192095.0,192771.0,193270.0,193899.0,194521.0,195133.0,195635.0,196131.0,196855.0,197688.0,198601.0,199204.0,199671.0,200089.0,200636.0,201225.0,201806.0,202619.0,203643.0,204893.0,206003.0,207170.0,208135.0,209330.0,210610.0,212258.0,214053.0,215936.0,218064.0,219938.0,221777.0,223411.0,225301.0,227261.0,229375.0,231668.0,234127.0,236560.0,238881.0,241209.0,243586.0,245997.0,248415.0,250812.0,253247.0,255630.0,258000.0,260474.0,262905.0,265457.0,267961.0,270529.0,272941.0,275374.0,277864.0,280678.0,283495.0,286311.0,289160.0,291914.0,294580.0,297287.0,300108.0,303197.0,306421.0,310212.0,314238.0,318270.0,322146.0,326195.0,330214.0,334303.0,338570.0,342622.0,346543.0,350149.0,353809.0,357208.0,360339.0,363331.0,366490.0,369728.0,373402.0,377051.0,380868.0,384451.0,388447.0,392657.0,397266.0,401833.0,406554.0,411334.0,416176.0,420746.0,425106.0,429250.0,433360.0,438169.0,443044.0,447884.0,452354.0,456974.0,461828.0,466767.0,471394.0,476005.0,479932.0,483696.0,486354.0,488627.0,490355.0,492207.0,493513.0,493933.0,493586.0,492269.0,490725.0,488817.0,487118.0,485712.0,485430.0,484720.0,484188.0,482460.0,480755.0,478973.0,477052.0,475798.0,474392.0,472866.0,471358.0,469393.0,466814.0,464048.0,460310.0,457036.0,453583.0,450693.0,447633.0,444166.0,440520.0,437048.0,433133.0,429236.0,425475.0,422061.0,419439.0,416661.0,414182.0,411583.0,409888.0,408833.0,408406.0,408231.0,408156.0,408227.0,407824.0,407587.0,407069.0,407314.0,407421.0,407497.0,406804.0,405507.0,403884.0,401913.0,400475.0,399073.0,398077.0,396480.0,394787.0,392512.0,390506.0,388611.0,386988.0,385523.0,383893.0,382497.0,380991.0,379546.0,378295.0,377309.0,376752.0,376512.0,376326.0,376190.0,376078.0,376044.0,376425.0,377038.0,377619.0,378429.0,379248.0,380678.0,382204.0,383753.0,385400.0,387033.0,388847.0,390841.0,392772.0,394445.0,396294.0,397847.0,399507.0,400542.0,401571.0,402495.0,403316.0,404157.0,404875.0,405505.0,405863.0,406548.0,407194.0,408220.0,408852.0,409762.0,410461.0,411435.0,412263.0,413059.0,413902.0,414783.0,416161.0,417239.0,418006.0,418646.0,419516.0,420819.0,421874.0,422882.0,423987.0,425312.0,426762.0,428306.0,429829.0,431475.0,433431.0,435102.0,436942.0,438238.0,440501.0,442804.0,445594.0,448108.0,450373.0,452332.0,454030.0,455715.0,457797.0,460180.0,462668.0,465123.0,467111.0,468861.0,469963.0,471114.0,472613.0,474510.0,476368.0,477723.0,478377.0,478736.0,478967.0,479286.0,479687.0,480064.0,480641.0,481039.0,481362.0,481472.0,481698.0,482269.0,483093.0,484035.0,484956.0,485911.0,486824.0,487870.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,194120.0,194423.0,194458.0,194605.0,194608.0,194675.0,194827.0,194816.0,194742.0,194682.0,194697.0,194872.0,194572.0,194013.0,193704.0,193964.0,194563.0,195099.0,195765.0,196734.0,197823.0,198875.0,199860.0,200956.0,202757.0,204982.0,207067.0,208617.0,210063.0,211443.0,212537.0,213972.0,215734.0,217704.0,219610.0,221121.0,222929.0,224520.0,226251.0,227765.0,229294.0,231403.0,233689.0,235255.0,236438.0,237794.0,239793.0,241886.0,243645.0,245406.0,247403.0,249721.0,252131.0,254366.0,256557.0,258993.0,261427.0,263740.0,265918.0,268257.0,270504.0,272883.0,275126.0,277699.0,280011.0,282293.0,284284.0,286458.0,288801.0,291555.0,294135.0,296925.0,299784.0,303040.0,306487.0,310170.0,313889.0,318219.0,323227.0,328527.0,333686.0,338884.0,344584.0,350310.0,355521.0,360184.0,364867.0,369461.0,374486.0,378794.0,384256.0,390384.0,397484.0,403881.0,411251.0,418600.0,427390.0,436338.0,445903.0,456222.0,467843.0,479953.0,490290.0,498915.0,507379.0,516063.0,523415.0,530785.0,537647.0,545913.0,554168.0,562240.0,568928.0,575550.0,584179.0,593522.0,603598.0,612994.0,620755.0,628124.0,634213.0,639648.0,644267.0,648324.0,653020.0,656329.0,657611.0,658859.0,657249.0,656676.0,655279.0,655090.0,654358.0,653095.0,651204.0,649621.0,646518.0,643631.0,638321.0,631551.0,622702.0,613724.0,606843.0,599238.0,591373.0,580202.0,568265.0,553690.0,539203.0,526497.0,515525.0,505882.0,498473.0,490579.0,481128.0,469179.0,460468.0,455959.0,452558.0,449250.0,446384.0,443799.0,442724.0,442798.0,443962.0,445638.0,448689.0,453071.0,454379.0,452987.0,452850.0,455150.0,459115.0,458624.0,456438.0,452935.0,450114.0,447060.0,442751.0,439871.0,438475.0,438113.0,436055.0,433041.0,427753.0,426352.0,425365.0,424485.0,421704.0,418998.0,418680.0,417800.0,416610.0,414988.0,414281.0,414376.0,416177.0,417965.0,420855.0,423834.0,427920.0,433294.0,437798.0,443678.0,449475.0,458367.0,467842.0,478257.0,487304.0,496089.0,503777.0,512799.0,520770.0,526868.0,532094.0,535743.0,539962.0,540725.0,541038.0,540437.0,540874.0,541369.0,543039.0,542890.0,543510.0,544240.0,547280.0,549998.0,553568.0,557765.0,562183.0,564765.0,567483.0,570257.0,573096.0,576355.0,579721.0,583789.0,586522.0,591287.0,593942.0,597451.0,599389.0,603640.0,607370.0,610659.0,613497.0,617210.0,621235.0,625145.0,628048.0,629839.0,633551.0,636260.0,640048.0,642413.0,646318.0,650272.0,653813.0,656818.0,659810.0,662977.0,668126.0,673292.0,677532.0,681610.0,685481.0,689668.0,692719.0,695874.0,698417.0,699538.0,699534.0,700271.0,700928.0,700375.0,698898.0,695552.0,692327.0,690793.0,693464.0,696907.0,700386.0,702520.0,705972.0,708697.0,710535.0,713159.0,716361.0,721125.0,725613.0,728709.0,728618.0,727713.0
394463,3,"Chicago, IL",Msa,IL,164910.0,164604.0,164198.0,163735.0,163116.0,162779.0,162288.0,162855.0,163676.0,165358.0,166690.0,167679.0,167966.0,167906.0,168059.0,167905.0,168068.0,167787.0,167467.0,165008.0,161994.0,157597.0,154194.0,151730.0,150826.0,150706.0,150638.0,150613.0,150547.0,150467.0,150795.0,152248.0,154351.0,157106.0,159442.0,161222.0,162036.0,162505.0,162984.0,163645.0,164205.0,165157.0,166166.0,167130.0,167752.0,168464.0,169348.0,170293.0,171497.0,172736.0,174000.0,175120.0,176223.0,177286.0,178319.0,179476.0,180741.0,182006.0,183324.0,184700.0,186036.0,187166.0,188310.0,189536.0,190937.0,192245.0,193391.0,194506.0,195681.0,197017.0,198314.0,199489.0,200517.0,201633.0,202913.0,204010.0,205180.0,206326.0,207799.0,209192.0,210517.0,211754.0,212840.0,214141.0,215417.0,216870.0,218160.0,219589.0,220772.0,221848.0,222843.0,224069.0,225516.0,226907.0,228329.0,229566.0,231069.0,232431.0,233837.0,235313.0,236908.0,238779.0,240518.0,242244.0,243702.0,245280.0,247010.0,248906.0,250613.0,252377.0,254100.0,255987.0,257866.0,259862.0,261822.0,263690.0,265739.0,267757.0,269592.0,271253.0,272712.0,274222.0,275467.0,276740.0,277803.0,278699.0,279338.0,280036.0,280535.0,280953.0,281168.0,281535.0,282086.0,282815.0,282587.0,282322.0,281133.0,280714.0,279563.0,279042.0,277866.0,277115.0,276185.0,275117.0,274152.0,271322.0,270491.0,267319.0,266475.0,262928.0,261447.0,258031.0,256139.0,252836.0,250152.0,246248.0,242143.0,239081.0,235685.0,233543.0,230465.0,228298.0,226388.0,224875.0,222806.0,221226.0,219785.0,219642.0,219012.0,218822.0,217139.0,216964.0,215441.0,215472.0,212773.0,211434.0,209218.0,208103.0,205715.0,203755.0,201750.0,200227.0,198866.0,196615.0,195233.0,193041.0,192719.0,191453.0,190903.0,188696.0,187731.0,185947.0,185081.0,183133.0,182823.0,182311.0,182364.0,181803.0,180953.0,180230.0,179614.0,180109.0,180840.0,181617.0,182588.0,183834.0,184664.0,185921.0,186851.0,188635.0,190290.0,192565.0,194500.0,196697.0,197817.0,199254.0,200029.0,201309.0,201852.0,202055.0,202519.0,203441.0,204422.0,204887.0,205534.0,205844.0,206516.0,206945.0,207371.0,207473.0,208116.0,209197.0,210182.0,210369.0,210569.0,210825.0,211204.0,211492.0,211875.0,212494.0,213240.0,214464.0,215439.0,216229.0,216820.0,217666.0,218775.0,219799.0,220636.0,221441.0,222466.0,223600.0,224900.0,225972.0,227290.0,228442.0,229496.0,230199.0,230718.0,231446.0,232333.0,233539.0,234652.0,235886.0,237036.0,237863.0,238288.0,238767.0,239451.0,240402.0,241105.0,241767.0,242516.0,243134.0,243721.0,243998.0,244094.0,244353.0,244612.0,245082.0,245483.0,245716.0,245984.0,246085.0,246189.0,246205.0,246213.0,246338.0,246574.0,246841.0,247228.0,247432.0,247577.0,247747.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,112171.0,112242.0,112402.0,112720.0,113060.0,113305.0,113490.0,113707.0,113932.0,114262.0,114597.0,114927.0,114984.0,115065.0,115088.0,115260.0,115363.0,115564.0,115786.0,116044.0,116331.0,116674.0,116949.0,117302.0,117758.0,118213.0,118578.0,118686.0,118903.0,119149.0,119531.0,119883.0,120254.0,120185.0,120186.0,120107.0,120698.0,121479.0,122469.0,123430.0,124249.0,125093.0,125853.0,126375.0,126723.0,127417.0,128260.0,129070.0,129383.0,129706.0,129952.0,130197.0,130376.0,130545.0,130728.0,131020.0,131462.0,131912.0,132317.0,132694.0,132925.0,132752.0,132568.0,132462.0,132629.0,132650.0,132722.0,132936.0,133152.0,133303.0,133341.0,133488.0,133707.0,134135.0,134510.0,135006.0,135465.0,136154.0,136848.0,137447.0,137931.0,138362.0,138865.0,139400.0,139648.0,139655.0,139429.0,139339.0,139428.0,139680.0,139928.0,140155.0,140453.0,140863.0,141276.0,141587.0,142303.0,143648.0,145614.0,147197.0,148084.0,148427.0,148744.0,149207.0,149655.0,150151.0,150570.0,151076.0,151820.0,152069.0,152065.0,151878.0,152086.0,152503.0,152913.0,153325.0,153680.0,153628.0,153769.0,153749.0,153999.0,154459.0,154900.0,155350.0,155749.0,156179.0,156451.0,156533.0,156649.0,157273.0,157675.0,158112.0,158112.0,158049.0,158023.0,158150.0,158365.0,158531.0,158680.0,159045.0,159562.0,159896.0,160008.0,160010.0,159335.0,158328.0,157057.0,156213.0,155505.0,154993.0,154674.0,154194.0,153405.0,152456.0,151586.0,150924.0,150804.0,151117.0,151545.0,151618.0,151565.0,151332.0,151262.0,151174.0,151329.0,151487.0,152053.0,152372.0,152427.0,152212.0,151998.0,152140.0,152052.0,152013.0,151319.0,150610.0,149682.0,148995.0,148120.0,147643.0,147308.0,146761.0,146160.0,145253.0,144724.0,144086.0,143932.0,143943.0,144176.0,144258.0,144162.0,143847.0,143684.0,144126.0,144679.0,145304.0,145696.0,146213.0,146799.0,147322.0,147790.0,148221.0,148861.0,149580.0,150459.0,151084.0,151899.0,152769.0,153825.0,154884.0,156024.0,157153.0,158453.0,159758.0,161065.0,162234.0,163153.0,164152.0,164990.0,165842.0,166645.0,167613.0,168344.0,169382.0,170296.0,171534.0,172709.0,174005.0,175522.0,176977.0,178646.0,180259.0,181948.0,183615.0,185372.0,186903.0,188349.0,189699.0,191203.0,192870.0,194439.0,196019.0,197542.0,199245.0,201084.0,202832.0,204774.0,206447.0,208169.0,209792.0,211601.0,213460.0,215098.0,216803.0,218267.0,219943.0,221513.0,223148.0,224580.0,226037.0,227729.0,229601.0,231358.0,232841.0,234219.0,235850.0,237648.0,239333.0,240727.0,242067.0,243214.0,244301.0,245017.0,246003.0,247035.0,248458.0,249728.0,250548.0,250949.0,251230.0,251804.0,252205.0,252642.0,253089.0,253838.0,254282.0,254687.0,254912.0,255366.0,256022.0,256977.0,258030.0,259028.0,260182.0
394974,5,"Philadelphia, PA",Msa,PA,123205.0,123051.0,122912.0,122671.0,122509.0,122415.0,122368.0,122345.0,122389.0,122478.0,122605.0,122708.0,122839.0,123010.0,123242.0,123496.0,123749.0,123989.0,124201.0,124364.0,124478.0,124563.0,124694.0,124880.0,125083.0,125286.0,125479.0,125626.0,125697.0,125745.0,125824.0,126074.0,126363.0,126716.0,126917.0,127124.0,127290.0,127532.0,127825.0,128191.0,128609.0,129034.0,129514.0,129896.0,130268.0,130599.0,131167.0,131856.0,132624.0,133369.0,133984.0,134604.0,135167.0,135764.0,136280.0,136788.0,137336.0,137975.0,138559.0,139166.0,139788.0,140525.0,141330.0,142112.0,142890.0,143652.0,144503.0,145331.0,146194.0,147037.0,148050.0,148941.0,149930.0,150887.0,152046.0,153240.0,154426.0,155666.0,156892.0,158371.0,159942.0,161657.0,163226.0,164978.0,166650.0,168408.0,170009.0,171711.0,173422.0,175127.0,176856.0,178535.0,180356.0,182181.0,184148.0,185890.0,187669.0,189519.0,191603.0,193748.0,196005.0,198383.0,200953.0,203676.0,206223.0,208507.0,210679.0,213144.0,215927.0,218437.0,220731.0,222891.0,225363.0,228035.0,230764.0,233467.0,236141.0,238932.0,241589.0,244108.0,246147.0,248054.0,249677.0,251342.0,252698.0,253950.0,254916.0,255708.0,256292.0,256649.0,256849.0,256870.0,256956.0,256990.0,257250.0,257309.0,257702.0,257836.0,258036.0,257758.0,257491.0,257259.0,257020.0,256653.0,255958.0,255484.0,254816.0,254164.0,252847.0,251364.0,249729.0,248302.0,246891.0,245338.0,243824.0,242357.0,241009.0,239807.0,238830.0,237953.0,236983.0,236023.0,235104.0,234520.0,234137.0,234205.0,234452.0,234581.0,234667.0,234319.0,233898.0,233502.0,233519.0,233638.0,233402.0,232557.0,231306.0,229745.0,228025.0,226524.0,225262.0,224330.0,223178.0,221700.0,219933.0,218236.0,216947.0,216064.0,215242.0,214462.0,213671.0,213006.0,212121.0,211205.0,210575.0,210300.0,210031.0,209541.0,208951.0,208537.0,208358.0,208296.0,208334.0,208365.0,208603.0,208841.0,209201.0,209714.0,210481.0,211395.0,212314.0,213083.0,213875.0,214528.0,215143.0,215534.0,215998.0,216469.0,216701.0,216489.0,216432.0,216545.0,216809.0,216774.0,216718.0,216823.0,217100.0,217496.0,217723.0,217922.0,218315.0,218907.0,219250.0,219341.0,219476.0,219881.0,220261.0,220399.0,220442.0,220428.0,220572.0,220859.0,221130.0,221566.0,222057.0,222908.0,223625.0,224339.0,224941.0,225704.0,226461.0,227404.0,228420.0,229242.0,229817.0,230291.0,230997.0,231718.0,232359.0,233089.0,233914.0,235049.0,236074.0,237064.0,237847.0,238928.0,240328.0,241701.0,242730.0,243403.0,244108.0,244755.0,245593.0,246313.0,247257.0,248020.0,248860.0,249474.0,250389.0,250945.0,251668.0,252013.0,252735.0,253399.0,254062.0,254657.0,255177.0,255870.0,256645.0,257534.0,258135.0,259090.0,260083.0,261581.0
394692,6,"Houston, TX",Msa,TX,110240.0,110304.0,110312.0,110452.0,110592.0,110689.0,110727.0,110782.0,110946.0,111133.0,111395.0,111676.0,111642.0,111495.0,111360.0,111453.0,111543.0,111714.0,111941.0,112189.0,112358.0,112546.0,112799.0,113050.0,113707.0,114324.0,114960.0,115160.0,115411.0,115655.0,115959.0,116228.0,116496.0,116781.0,116807.0,116816.0,116941.0,117570.0,118462.0,119347.0,120144.0,120879.0,121633.0,122357.0,122922.0,123388.0,123902.0,124497.0,125029.0,125286.0,125334.0,125481.0,125535.0,125676.0,125748.0,126023.0,126335.0,126596.0,127039.0,127467.0,127655.0,127631.0,127249.0,127055.0,127032.0,127171.0,127315.0,127175.0,127252.0,127438.0,127664.0,127798.0,127950.0,128209.0,128769.0,129393.0,129967.0,130489.0,130961.0,131643.0,132179.0,132658.0,132998.0,133339.0,133751.0,133976.0,134071.0,134160.0,134285.0,134619.0,134821.0,135169.0,135389.0,135727.0,136038.0,136411.0,136930.0,137928.0,139375.0,140532.0,141700.0,142212.0,143192.0,143841.0,144779.0,145576.0,146344.0,147192.0,147911.0,148563.0,148848.0,149118.0,149087.0,149383.0,149434.0,149538.0,149465.0,149376.0,149532.0,149530.0,149785.0,149909.0,150255.0,150533.0,151053.0,151475.0,151981.0,152512.0,153155.0,153855.0,154409.0,155010.0,155507.0,155731.0,155741.0,155885.0,156231.0,156737.0,156973.0,157426.0,157808.0,158178.0,158436.0,158706.0,158507.0,158095.0,157545.0,157213.0,156644.0,156004.0,155504.0,154935.0,154361.0,153848.0,153111.0,152248.0,151616.0,151588.0,151632.0,151545.0,151509.0,151757.0,152232.0,152567.0,152653.0,152465.0,152632.0,152916.0,153124.0,153171.0,153439.0,153710.0,153772.0,153316.0,152311.0,151103.0,150219.0,149701.0,149475.0,149124.0,148641.0,147853.0,146729.0,145768.0,144977.0,144570.0,144396.0,144448.0,144466.0,144484.0,143924.0,143603.0,143497.0,143799.0,144183.0,144384.0,144725.0,144996.0,145485.0,145957.0,146373.0,146582.0,147180.0,147792.0,148627.0,149479.0,150841.0,152435.0,153957.0,155213.0,156427.0,157694.0,159063.0,160589.0,162101.0,163511.0,164840.0,166158.0,167115.0,167951.0,168758.0,170073.0,171552.0,173287.0,174976.0,176468.0,177807.0,179193.0,180532.0,181769.0,183179.0,184617.0,185985.0,187052.0,187793.0,188427.0,189067.0,189998.0,190718.0,191360.0,192201.0,193016.0,193538.0,193774.0,194329.0,194990.0,195809.0,196303.0,196757.0,197067.0,197854.0,198759.0,199267.0,199825.0,200481.0,201265.0,201726.0,202171.0,202603.0,202978.0,203404.0,203879.0,204456.0,205003.0,205603.0,206073.0,206638.0,207636.0,208715.0,209602.0,210253.0,211184.0,212218.0,213052.0,213622.0,214171.0,215259.0,216171.0,216667.0,216571.0,216762.0,217308.0,218033.0,218519.0,218869.0,219367.0,219921.0,220480.0,220671.0,221051.0,221694.0,222559.0,223223.0,223709.0
